dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Cora,GAT,2,0.05,Gaussian,0.1,0.5479704737663269,212,1.5464060306549072
Cora,GAT,2,0.05,Gaussian,0.3,0.5516605377197266,212,1.5362298488616943
Cora,GAT,2,0.05,Gaussian,0.5,0.5756457448005676,293,1.9595081806182861
Cora,GAT,2,0.05,EdgeDrop,NA,0.7822878360748291,460,2.917017936706543
Cora,GAT,2,0.1,Vanilla,NA,0.8173431754112244,162,1.6360774040222168
Cora,GAT,2,0.1,Identity,NA,0.6863468885421753,158,1.3771893978118896
Cora,GAT,2,0.1,Shuffled,NA,0.5793358087539673,493,2.952579975128174
Cora,GAT,2,0.1,Gaussian,0.1,0.6476014852523804,282,1.9198572635650635
Cora,GAT,2,0.1,Gaussian,0.3,0.6494464874267578,153,1.2679452896118164
Cora,GAT,2,0.1,Gaussian,0.5,0.6494464874267578,282,1.9393954277038574
Cora,GAT,2,0.1,EdgeDrop,NA,0.8228782415390015,228,1.9996709823608398
Cora,GAT,3,0.01,Vanilla,NA,0.6568265557289124,417,2.6010751724243164
Cora,GAT,3,0.01,Identity,NA,0.45018449425697327,217,1.6599817276000977
Cora,GAT,3,0.01,Shuffled,NA,0.34317344427108765,131,1.1533102989196777
Cora,GAT,3,0.01,Gaussian,0.1,0.3782287836074829,185,1.4073760509490967
Cora,GAT,3,0.01,Gaussian,0.3,0.3560885787010193,261,1.806826114654541
Cora,GAT,3,0.01,Gaussian,0.5,0.3505535125732422,237,1.7270655632019043
Cora,GAT,3,0.01,EdgeDrop,NA,0.6236162185668945,343,2.601905107498169
Cora,GAT,3,0.03,Vanilla,NA,0.7712177038192749,329,2.1369879245758057
Cora,GAT,3,0.03,Identity,NA,0.5774908065795898,157,1.3550286293029785
Cora,GAT,3,0.03,Shuffled,NA,0.4723247289657593,213,1.5269696712493896
Cora,GAT,3,0.03,Gaussian,0.1,0.5387454032897949,152,1.22536301612854
Cora,GAT,3,0.03,Gaussian,0.3,0.5350553393363953,227,1.62009859085083
Cora,GAT,3,0.03,Gaussian,0.5,0.5129151344299316,482,3.324402332305908
Cora,GAT,3,0.03,EdgeDrop,NA,0.7546125650405884,287,1.9140422344207764
Cora,GAT,3,0.05,Vanilla,NA,0.8044280409812927,329,2.126518726348877
Cora,GAT,3,0.05,Identity,NA,0.6494464874267578,270,1.9545161724090576
Cora,GAT,3,0.05,Shuffled,NA,0.5184502005577087,215,1.5610413551330566
Cora,GAT,3,0.05,Gaussian,0.1,0.6143911480903625,176,1.4004027843475342
Cora,GAT,3,0.05,Gaussian,0.3,0.597786009311676,489,3.4575014114379883
Cora,GAT,3,0.05,Gaussian,0.5,0.6014760136604309,445,2.738731861114502
Cora,GAT,3,0.05,EdgeDrop,NA,0.8007380366325378,250,1.7515921592712402
Cora,GAT,3,0.1,Vanilla,NA,0.7915129065513611,232,1.6757848262786865
Cora,GAT,3,0.1,Identity,NA,0.6660516858100891,263,1.9163661003112793
Cora,GAT,3,0.1,Shuffled,NA,0.5424354076385498,280,2.0859532356262207
Cora,GAT,3,0.1,Gaussian,0.1,0.6549815535545349,146,1.474374771118164
Cora,GAT,3,0.1,Gaussian,0.3,0.669741690158844,226,1.6113708019256592
Cora,GAT,3,0.1,Gaussian,0.5,0.6531365513801575,347,2.2454168796539307
Cora,GAT,3,0.1,EdgeDrop,NA,0.7988929748535156,369,2.3476293087005615
Cora,GAT,4,0.01,Vanilla,NA,0.6992620229721069,422,2.5971622467041016
Cora,GAT,4,0.01,Identity,NA,0.4852398633956909,290,2.426647424697876
Cora,GAT,4,0.01,Shuffled,NA,0.34317344427108765,189,1.4957127571105957
Cora,GAT,4,0.01,Gaussian,0.1,0.4723247289657593,118,1.0884270668029785
Cora,GAT,4,0.01,Gaussian,0.3,0.4723247289657593,148,1.2377877235412598
Cora,GAT,4,0.01,Gaussian,0.5,0.4630996286869049,322,2.105987787246704
Cora,GAT,4,0.01,EdgeDrop,NA,0.6402214169502258,339,2.1632635593414307
Cora,GAT,4,0.03,Vanilla,NA,0.8007380366325378,300,1.9930946826934814
Cora,GAT,4,0.03,Identity,NA,0.5811808109283447,184,1.8824968338012695
Cora,GAT,4,0.03,Shuffled,NA,0.37453874945640564,208,1.5504162311553955
Cora,GAT,4,0.03,Gaussian,0.1,0.5645756721496582,183,1.4257102012634277
Cora,GAT,4,0.03,Gaussian,0.3,0.5332103371620178,183,1.436542272567749
Cora,GAT,4,0.03,Gaussian,0.5,0.5369004011154175,281,1.89418363571167
Cora,GAT,4,0.03,EdgeDrop,NA,0.7822878360748291,411,2.5852458477020264
Cora,GAT,4,0.05,Vanilla,NA,0.821033239364624,288,2.150710344314575
Cora,GAT,4,0.05,Identity,NA,0.6273062825202942,245,2.045236349105835
Cora,GAT,4,0.05,Shuffled,NA,0.48708486557006836,292,1.948394536972046
Cora,GAT,4,0.05,Gaussian,0.1,0.597786009311676,183,1.4075520038604736
Cora,GAT,4,0.05,Gaussian,0.3,0.5996310114860535,148,1.2556207180023193
Cora,GAT,4,0.05,Gaussian,0.5,0.6051660776138306,349,2.225553512573242
Cora,GAT,4,0.05,EdgeDrop,NA,0.7804428339004517,213,1.562328815460205
Cora,GAT,4,0.1,Vanilla,NA,0.8321033120155334,313,2.505948543548584
Cora,GAT,4,0.1,Identity,NA,0.7047970294952393,184,1.503331184387207
Cora,GAT,4,0.1,Shuffled,NA,0.5332103371620178,321,2.104661464691162
Cora,GAT,4,0.1,Gaussian,0.1,0.6789668202400208,241,1.70656156539917
Cora,GAT,4,0.1,Gaussian,0.3,0.6642066240310669,183,1.415428638458252
Cora,GAT,4,0.1,Gaussian,0.5,0.6660516858100891,319,2.109175443649292
Cora,GAT,4,0.1,EdgeDrop,NA,0.8099631071090698,201,1.6647815704345703
