dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Citeseer,MLP,1,0.01,Gaussian,0.3,0.1756756752729416,29,7.322080850601196
Citeseer,LogReg,1,0.01,Gaussian,0.3,0.17717717717717718,NA,0.1335010528564453
Citeseer,MLP,1,0.01,Gaussian,0.5,0.18618617951869965,20,5.92435359954834
Citeseer,LogReg,1,0.01,Gaussian,0.5,0.1816816816816817,NA,0.12232446670532227
Citeseer,LabelProp,1,0.01,Structure,NA,0.21171171171171171,NA,2.4740235805511475
Citeseer,MLP,1,0.03,Vanilla,NA,0.4864864945411682,44,7.461076974868774
Citeseer,LogReg,1,0.03,Vanilla,NA,0.21021021021021022,NA,0.08176231384277344
Citeseer,MLP,1,0.03,Identity,NA,0.19969969987869263,27,6.8666112422943115
Citeseer,LogReg,1,0.03,Identity,NA,0.21021021021021022,NA,0.35921406745910645
Citeseer,MLP,1,0.03,Shuffled,NA,0.21021020412445068,19,6.028266191482544
Citeseer,LogReg,1,0.03,Shuffled,NA,0.21021021021021022,NA,0.31676697731018066
Citeseer,MLP,1,0.03,Gaussian,0.1,0.18618617951869965,38,7.678230047225952
Citeseer,LogReg,1,0.03,Gaussian,0.1,0.18768768768768768,NA,0.4725618362426758
Citeseer,MLP,1,0.03,Gaussian,0.3,0.1756756752729416,10,5.365603685379028
Citeseer,LogReg,1,0.03,Gaussian,0.3,0.1891891891891892,NA,0.12285470962524414
Citeseer,MLP,1,0.03,Gaussian,0.5,0.17867867648601532,24,7.005748510360718
Citeseer,LogReg,1,0.03,Gaussian,0.5,0.18468468468468469,NA,0.1263599395751953
Citeseer,LabelProp,1,0.03,Structure,NA,0.2222222222222222,NA,1.914600133895874
Citeseer,MLP,1,0.05,Vanilla,NA,0.5195195078849792,44,7.728646516799927
Citeseer,LogReg,1,0.05,Vanilla,NA,0.21771771771771772,NA,0.4071316719055176
Citeseer,MLP,1,0.05,Identity,NA,0.18618617951869965,1,4.553462266921997
Citeseer,LogReg,1,0.05,Identity,NA,0.21021021021021022,NA,0.4964935779571533
Citeseer,MLP,1,0.05,Shuffled,NA,0.19519519805908203,22,7.055919408798218
Citeseer,LogReg,1,0.05,Shuffled,NA,0.21021021021021022,NA,0.34461522102355957
Citeseer,MLP,1,0.05,Gaussian,0.1,0.19819819927215576,6,5.233899831771851
Citeseer,LogReg,1,0.05,Gaussian,0.1,0.2012012012012012,NA,0.34772181510925293
Citeseer,MLP,1,0.05,Gaussian,0.3,0.17867867648601532,8,6.125470161437988
Citeseer,LogReg,1,0.05,Gaussian,0.3,0.2072072072072072,NA,0.4253199100494385
Citeseer,MLP,1,0.05,Gaussian,0.5,0.18468467891216278,4,5.207223653793335
Citeseer,LogReg,1,0.05,Gaussian,0.5,0.21171171171171171,NA,0.24186325073242188
Citeseer,LabelProp,1,0.05,Structure,NA,0.2222222222222222,NA,1.915168046951294
Citeseer,MLP,1,0.1,Vanilla,NA,0.5795795917510986,47,8.070432186126709
Citeseer,LogReg,1,0.1,Vanilla,NA,0.21771771771771772,NA,0.14032340049743652
Citeseer,MLP,1,0.1,Identity,NA,0.19819819927215576,90,9.501331806182861
Citeseer,LogReg,1,0.1,Identity,NA,0.21021021021021022,NA,0.2341320514678955
Citeseer,MLP,1,0.1,Shuffled,NA,0.20270270109176636,16,5.80527400970459
Citeseer,LogReg,1,0.1,Shuffled,NA,0.21021021021021022,NA,0.15987944602966309
Citeseer,MLP,1,0.1,Gaussian,0.1,0.15465465188026428,7,6.132791519165039
Citeseer,LogReg,1,0.1,Gaussian,0.1,0.17567567567567569,NA,0.18702268600463867
Citeseer,MLP,1,0.1,Gaussian,0.3,0.16966967284679413,5,5.084066152572632
Citeseer,LogReg,1,0.1,Gaussian,0.3,0.17867867867867868,NA,0.1575627326965332
Citeseer,MLP,1,0.1,Gaussian,0.5,0.1666666716337204,8,6.226971864700317
Citeseer,LogReg,1,0.1,Gaussian,0.5,0.17867867867867868,NA,0.4441671371459961
Citeseer,LabelProp,1,0.1,Structure,NA,0.2222222222222222,NA,1.8936653137207031
Citeseer,MLP,2,0.01,Vanilla,NA,0.36186185479164124,46,6.952650785446167
Citeseer,LogReg,2,0.01,Vanilla,NA,0.39039039039039036,NA,0.06040239334106445
Citeseer,MLP,2,0.01,Identity,NA,0.20720720291137695,89,9.625539779663086
Citeseer,LogReg,2,0.01,Identity,NA,0.17867867867867868,NA,0.21254253387451172
Citeseer,MLP,2,0.01,Shuffled,NA,0.16516517102718353,3,6.076073169708252
Citeseer,LogReg,2,0.01,Shuffled,NA,0.1831831831831832,NA,0.06600332260131836
Citeseer,MLP,2,0.01,Gaussian,0.1,0.1666666716337204,1,4.899065971374512
Citeseer,LogReg,2,0.01,Gaussian,0.1,0.17867867867867868,NA,0.3037092685699463
Citeseer,MLP,2,0.01,Gaussian,0.3,0.1666666716337204,1,5.3069908618927
Citeseer,LogReg,2,0.01,Gaussian,0.3,0.17867867867867868,NA,0.34038543701171875
Citeseer,MLP,2,0.01,Gaussian,0.5,0.15615615248680115,18,6.156378269195557
Citeseer,LogReg,2,0.01,Gaussian,0.5,0.17567567567567569,NA,0.3339214324951172
Citeseer,LabelProp,2,0.01,Structure,NA,0.09309309309309309,NA,1.8854525089263916
Citeseer,MLP,2,0.03,Vanilla,NA,0.33183184266090393,48,8.063326835632324
Citeseer,LogReg,2,0.03,Vanilla,NA,0.21021021021021022,NA,0.08481717109680176
Citeseer,MLP,2,0.03,Identity,NA,0.21021020412445068,7,4.93455696105957
Citeseer,LogReg,2,0.03,Identity,NA,0.21021021021021022,NA,0.24072933197021484
Citeseer,MLP,2,0.03,Shuffled,NA,0.18918919563293457,18,6.964164733886719
Citeseer,LogReg,2,0.03,Shuffled,NA,0.21021021021021022,NA,0.08611130714416504
Citeseer,MLP,2,0.03,Gaussian,0.1,0.18468467891216278,6,5.130931854248047
Citeseer,LogReg,2,0.03,Gaussian,0.1,0.1981981981981982,NA,0.2763702869415283
Citeseer,MLP,2,0.03,Gaussian,0.3,0.21621622145175934,5,6.109562158584595
Citeseer,LogReg,2,0.03,Gaussian,0.3,0.19369369369369369,NA,0.2709226608276367
Citeseer,MLP,2,0.03,Gaussian,0.5,0.2057057023048401,4,5.048131942749023
Citeseer,LogReg,2,0.03,Gaussian,0.5,0.1981981981981982,NA,0.20090746879577637
Citeseer,LabelProp,2,0.03,Structure,NA,0.09759759759759759,NA,1.8753163814544678
Citeseer,MLP,2,0.05,Vanilla,NA,0.4669669568538666,48,8.047638654708862
Citeseer,LogReg,2,0.05,Vanilla,NA,0.2222222222222222,NA,0.0887455940246582
Citeseer,MLP,2,0.05,Identity,NA,0.20270270109176636,96,9.841960430145264
Citeseer,LogReg,2,0.05,Identity,NA,0.21021021021021022,NA,0.1304621696472168
Citeseer,MLP,2,0.05,Shuffled,NA,0.15915915369987488,22,6.158018112182617
Citeseer,LogReg,2,0.05,Shuffled,NA,0.21021021021021022,NA,0.08259940147399902
Citeseer,MLP,2,0.05,Gaussian,0.1,0.18468467891216278,6,6.068596839904785
Citeseer,LogReg,2,0.05,Gaussian,0.1,0.1966966966966967,NA,0.10869193077087402
Citeseer,MLP,2,0.05,Gaussian,0.3,0.18168167769908905,4,5.051481246948242
Citeseer,LogReg,2,0.05,Gaussian,0.3,0.19369369369369369,NA,0.32911205291748047
Citeseer,MLP,2,0.05,Gaussian,0.5,0.1876876950263977,7,6.16501259803772
Citeseer,LogReg,2,0.05,Gaussian,0.5,0.1906906906906907,NA,0.12045717239379883
Citeseer,LabelProp,2,0.05,Structure,NA,0.12612612612612611,NA,1.8586783409118652
Citeseer,MLP,2,0.1,Vanilla,NA,0.5780780911445618,54,7.985032796859741
Citeseer,LogReg,2,0.1,Vanilla,NA,0.24024024024024024,NA,0.29137539863586426
Citeseer,MLP,2,0.1,Identity,NA,0.21021020412445068,48,7.163564920425415
Citeseer,LogReg,2,0.1,Identity,NA,0.21021021021021022,NA,0.3887629508972168
Citeseer,MLP,2,0.1,Shuffled,NA,0.17867867648601532,3,6.020223379135132
Citeseer,LogReg,2,0.1,Shuffled,NA,0.21021021021021022,NA,0.27422356605529785
