dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
CiteSeer,GAT,2,0.03,Gaussian,0.5,0.3633633852005005,310,2.348745107650757
CiteSeer,GAT,2,0.03,EdgeDrop,NA,0.6516516804695129,236,2.1944704055786133
CiteSeer,GAT,2,0.05,Vanilla,NA,0.695195198059082,127,1.4101147651672363
CiteSeer,GAT,2,0.05,Identity,NA,0.44594594836235046,119,1.2309463024139404
CiteSeer,GAT,2,0.05,Shuffled,NA,0.3378378450870514,279,2.1834917068481445
CiteSeer,GAT,2,0.05,Gaussian,0.1,0.4219219386577606,97,1.128403663635254
CiteSeer,GAT,2,0.05,Gaussian,0.3,0.4144144356250763,188,1.7008731365203857
CiteSeer,GAT,2,0.05,Gaussian,0.5,0.42942944169044495,373,2.7470650672912598
CiteSeer,GAT,2,0.05,EdgeDrop,NA,0.6831831932067871,192,2.075225591659546
CiteSeer,GAT,2,0.1,Vanilla,NA,0.7087087035179138,176,1.5891931056976318
CiteSeer,GAT,2,0.1,Identity,NA,0.5090090036392212,119,1.2194757461547852
CiteSeer,GAT,2,0.1,Shuffled,NA,0.379879891872406,447,3.1478652954101562
CiteSeer,GAT,2,0.1,Gaussian,0.1,0.4954954981803894,145,1.4460225105285645
CiteSeer,GAT,2,0.1,Gaussian,0.3,0.4729729890823364,380,2.934235095977783
CiteSeer,GAT,2,0.1,Gaussian,0.5,0.46846848726272583,463,3.4595320224761963
CiteSeer,GAT,2,0.1,EdgeDrop,NA,0.7012012004852295,87,1.0723156929016113
CiteSeer,GAT,3,0.01,Vanilla,NA,0.4834834933280945,368,2.6775360107421875
CiteSeer,GAT,3,0.01,Identity,NA,0.29729729890823364,66,0.9310698509216309
CiteSeer,GAT,3,0.01,Shuffled,NA,0.24474474787712097,122,1.2749946117401123
CiteSeer,GAT,3,0.01,Gaussian,0.1,0.29279279708862305,112,1.2047748565673828
CiteSeer,GAT,3,0.01,Gaussian,0.3,0.2867867946624756,201,2.051330327987671
CiteSeer,GAT,3,0.01,Gaussian,0.5,0.24924924969673157,160,1.500110387802124
CiteSeer,GAT,3,0.01,EdgeDrop,NA,0.42042043805122375,142,1.3859989643096924
CiteSeer,GAT,3,0.03,Vanilla,NA,0.6921921968460083,317,2.4069690704345703
CiteSeer,GAT,3,0.03,Identity,NA,0.4369369447231293,161,1.4865145683288574
CiteSeer,GAT,3,0.03,Shuffled,NA,0.29279279708862305,87,1.0774965286254883
CiteSeer,GAT,3,0.03,Gaussian,0.1,0.3933933973312378,74,0.9908764362335205
CiteSeer,GAT,3,0.03,Gaussian,0.3,0.39039039611816406,362,2.9916563034057617
CiteSeer,GAT,3,0.03,Gaussian,0.5,0.3978978991508484,574,3.86958909034729
CiteSeer,GAT,3,0.03,EdgeDrop,NA,0.6711711883544922,274,2.162545919418335
CiteSeer,GAT,3,0.05,Vanilla,NA,0.7027027010917664,238,1.931457281112671
CiteSeer,GAT,3,0.05,Identity,NA,0.46396398544311523,150,1.3973686695098877
CiteSeer,GAT,3,0.05,Shuffled,NA,0.33483484387397766,263,2.4213740825653076
CiteSeer,GAT,3,0.05,Gaussian,0.1,0.3978978991508484,144,1.398982048034668
CiteSeer,GAT,3,0.05,Gaussian,0.3,0.40390390157699585,327,2.4629287719726562
CiteSeer,GAT,3,0.05,Gaussian,0.5,0.40390390157699585,336,2.461587429046631
CiteSeer,GAT,3,0.05,EdgeDrop,NA,0.6996996998786926,172,1.564176321029663
CiteSeer,GAT,3,0.1,Vanilla,NA,0.7387387752532959,138,1.3804645538330078
CiteSeer,GAT,3,0.1,Identity,NA,0.5360360741615295,174,1.8001375198364258
CiteSeer,GAT,3,0.1,Shuffled,NA,0.4099099338054657,263,2.2138795852661133
CiteSeer,GAT,3,0.1,Gaussian,0.1,0.46696698665618896,106,1.186056137084961
CiteSeer,GAT,3,0.1,Gaussian,0.3,0.4729729890823364,166,1.5221238136291504
CiteSeer,GAT,3,0.1,Gaussian,0.5,0.4519519507884979,317,2.3744564056396484
CiteSeer,GAT,3,0.1,EdgeDrop,NA,0.7222222685813904,172,1.5615408420562744
CiteSeer,GAT,4,0.01,Vanilla,NA,0.46846848726272583,76,1.0050702095031738
CiteSeer,GAT,4,0.01,Identity,NA,0.31381383538246155,274,2.479170799255371
CiteSeer,GAT,4,0.01,Shuffled,NA,0.25375375151634216,98,1.1633505821228027
CiteSeer,GAT,4,0.01,Gaussian,0.1,0.2852852940559387,68,0.9548189640045166
CiteSeer,GAT,4,0.01,Gaussian,0.3,0.2867867946624756,159,1.476017713546753
CiteSeer,GAT,4,0.01,Gaussian,0.5,0.2732732892036438,28,0.7340035438537598
CiteSeer,GAT,4,0.01,EdgeDrop,NA,0.4924924969673157,184,1.6368155479431152
CiteSeer,GAT,4,0.03,Vanilla,NA,0.6516516804695129,176,1.5808744430541992
