dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
Cora,GraphSAGE,2,0.01,Gaussian,0.3,0.32656827569007874,12,0.21020746231079102
Cora,GraphSAGE,2,0.01,Gaussian,0.5,0.32103320956230164,6,0.19014453887939453
Cora,GraphSAGE,2,0.01,EdgeDrop,,0.5701106786727905,96,0.4998455047607422
Cora,GraphSAGE,2,0.03,Vanilla,,0.7029520273208618,51,0.33791542053222656
Cora,GraphSAGE,2,0.03,Identity,,0.361623615026474,21,0.347501277923584
Cora,GraphSAGE,2,0.03,Shuffled,,0.35239851474761963,24,0.2475895881652832
Cora,GraphSAGE,2,0.03,Gaussian,0.1,0.40774908661842346,17,0.22956466674804688
Cora,GraphSAGE,2,0.03,Gaussian,0.3,0.3874538838863373,12,0.2154707908630371
Cora,GraphSAGE,2,0.03,Gaussian,0.5,0.35793358087539673,10,0.2019345760345459
Cora,GraphSAGE,2,0.03,EdgeDrop,,0.6678966879844666,50,0.34313201904296875
Cora,GraphSAGE,2,0.05,Vanilla,,0.7398524284362793,44,0.3200874328613281
Cora,GraphSAGE,2,0.05,Identity,,0.392988920211792,20,0.3464672565460205
Cora,GraphSAGE,2,0.05,Shuffled,,0.34870848059654236,23,0.2478642463684082
Cora,GraphSAGE,2,0.05,Gaussian,0.1,0.41143912076950073,15,0.2294619083404541
Cora,GraphSAGE,2,0.05,Gaussian,0.3,0.3948339521884918,10,0.22014117240905762
Cora,GraphSAGE,2,0.05,Gaussian,0.5,0.39667898416519165,6,0.1913137435913086
Cora,GraphSAGE,2,0.05,EdgeDrop,,0.7195572257041931,45,0.32499003410339355
Cora,GraphSAGE,2,0.1,Vanilla,,0.8099631071090698,44,0.3218421936035156
Cora,GraphSAGE,2,0.1,Identity,,0.437269389629364,20,0.3408932685852051
Cora,GraphSAGE,2,0.1,Shuffled,,0.4132841229438782,30,0.26818394660949707
Cora,GraphSAGE,2,0.1,Gaussian,0.1,0.509225070476532,15,0.22017431259155273
Cora,GraphSAGE,2,0.1,Gaussian,0.3,0.4741697609424591,11,0.21059799194335938
Cora,GraphSAGE,2,0.1,Gaussian,0.5,0.47047969698905945,18,0.23174238204956055
Cora,GraphSAGE,2,0.1,EdgeDrop,,0.7841328382492065,30,0.27414703369140625
Cora,GraphSAGE,3,0.01,Vanilla,,0.5571956038475037,108,0.5342555046081543
Cora,GraphSAGE,3,0.01,Identity,,0.32287824153900146,24,0.3613419532775879
Cora,GraphSAGE,3,0.01,Shuffled,,0.3044280409812927,17,0.2254467010498047
Cora,GraphSAGE,3,0.01,Gaussian,0.1,0.3025830388069153,6,0.19124221801757812
Cora,GraphSAGE,3,0.01,Gaussian,0.3,0.2878228724002838,28,0.3002958297729492
Cora,GraphSAGE,3,0.01,Gaussian,0.5,0.2933579385280609,15,0.24036502838134766
Cora,GraphSAGE,3,0.01,EdgeDrop,,0.5332103371620178,110,0.606471061706543
Cora,GraphSAGE,3,0.03,Vanilla,,0.6937269568443298,139,0.7333674430847168
Cora,GraphSAGE,3,0.03,Identity,,0.4040590524673462,24,0.36315369606018066
Cora,GraphSAGE,3,0.03,Shuffled,,0.3357933759689331,21,0.23809075355529785
Cora,GraphSAGE,3,0.03,Gaussian,0.1,0.392988920211792,10,0.20966744422912598
Cora,GraphSAGE,3,0.03,Gaussian,0.3,0.35239851474761963,7,0.19391822814941406
Cora,GraphSAGE,3,0.03,Gaussian,0.5,0.3413284122943878,6,0.18983793258666992
Cora,GraphSAGE,3,0.03,EdgeDrop,,0.6586716175079346,111,0.5538549423217773
Cora,GraphSAGE,3,0.05,Vanilla,,0.7583025693893433,82,0.4450724124908447
Cora,GraphSAGE,3,0.05,Identity,,0.4317343235015869,18,0.3318343162536621
Cora,GraphSAGE,3,0.05,Shuffled,,0.33763837814331055,23,0.251232385635376
Cora,GraphSAGE,3,0.05,Gaussian,0.1,0.4575645923614502,12,0.22044014930725098
Cora,GraphSAGE,3,0.05,Gaussian,0.3,0.4298892915248871,11,0.21144986152648926
Cora,GraphSAGE,3,0.05,Gaussian,0.5,0.4188191890716553,7,0.1948387622833252
Cora,GraphSAGE,3,0.05,EdgeDrop,,0.7453874349594116,137,0.6371586322784424
Cora,GraphSAGE,3,0.1,Vanilla,,0.7933579683303833,35,0.284496545791626
Cora,GraphSAGE,3,0.1,Identity,,0.46494466066360474,19,0.33702516555786133
Cora,GraphSAGE,3,0.1,Shuffled,,0.4132841229438782,28,0.263718843460083
Cora,GraphSAGE,3,0.1,Gaussian,0.1,0.5276752710342407,13,0.21651768684387207
Cora,GraphSAGE,3,0.1,Gaussian,0.3,0.49815499782562256,9,0.20594239234924316
Cora,GraphSAGE,3,0.1,Gaussian,0.5,0.468634694814682,17,0.23780298233032227
Cora,GraphSAGE,3,0.1,EdgeDrop,,0.7785977721214294,34,0.28740668296813965
Cora,GraphSAGE,4,0.01,Vanilla,,0.6383764147758484,96,0.4906961917877197
Cora,GraphSAGE,4,0.01,Identity,,0.38007381558418274,27,0.3737788200378418
Cora,GraphSAGE,4,0.01,Shuffled,,0.31734317541122437,17,0.2240304946899414
Cora,GraphSAGE,4,0.01,Gaussian,0.1,0.31734317541122437,4,0.18858551979064941
Cora,GraphSAGE,4,0.01,Gaussian,0.3,0.33210331201553345,6,0.1895585060119629
Cora,GraphSAGE,4,0.01,Gaussian,0.5,0.34317344427108765,4,0.1827256679534912
Cora,GraphSAGE,4,0.01,EdgeDrop,,0.5073800683021545,22,0.24512672424316406
Cora,GraphSAGE,4,0.03,Vanilla,,0.7546125650405884,110,0.5400099754333496
