dataset,model,seed,label_rate,ablation,noise_level,accuracy,best_epoch,train_time
CiteSeer,GCN,2,0.05,shuffled_features,,0.36800000071525574,12,2.1841907501220703
CiteSeer,GCN,2,0.05,gaussian_features,0.1,0.6940000057220459,63,5.750318288803101
CiteSeer,GCN,2,0.05,gaussian_features,0.3,0.5230000019073486,3,1.9316051006317139
CiteSeer,GCN,2,0.05,gaussian_features,0.5,0.47600001096725464,3,1.9246511459350586
CiteSeer,GCN,2,0.05,edge_drop,,0.6669999957084656,4,1.6246788501739502
CiteSeer,GCN,2,0.1,identity,,0.7009999752044678,5,1.787907600402832
CiteSeer,GCN,2,0.1,shuffled_features,,0.48399999737739563,5,1.7403855323791504
CiteSeer,GCN,2,0.1,gaussian_features,0.1,0.6980000138282776,2,1.5184838771820068
CiteSeer,GCN,2,0.1,gaussian_features,0.3,0.6349999904632568,74,7.054003000259399
CiteSeer,GCN,2,0.1,gaussian_features,0.5,0.5669999718666077,22,2.864003896713257
CiteSeer,GCN,2,0.1,edge_drop,,0.7129999995231628,3,1.6054816246032715
CiteSeer,GCN,3,0.01,identity,,0.6069999933242798,21,2.9204535484313965
CiteSeer,GCN,3,0.01,shuffled_features,,0.2720000147819519,6,2.5398473739624023
CiteSeer,GCN,3,0.01,gaussian_features,0.1,0.4959999918937683,4,1.6866612434387207
CiteSeer,GCN,3,0.01,gaussian_features,0.3,0.3790000081062317,3,1.6382200717926025
CiteSeer,GCN,3,0.01,gaussian_features,0.5,0.328000009059906,3,1.6443212032318115
CiteSeer,GCN,3,0.01,edge_drop,,0.5519999861717224,5,1.7389421463012695
CiteSeer,GCN,3,0.03,identity,,0.6779999732971191,3,1.667720079421997
CiteSeer,GCN,3,0.03,shuffled_features,,0.3409999907016754,20,3.5586915016174316
CiteSeer,GCN,3,0.03,gaussian_features,0.1,0.6880000233650208,75,6.666940450668335
CiteSeer,GCN,3,0.03,gaussian_features,0.3,0.49399998784065247,24,3.2712581157684326
CiteSeer,GCN,3,0.03,gaussian_features,0.5,0.42800000309944153,3,2.1579396724700928
CiteSeer,GCN,3,0.03,edge_drop,,0.652999997138977,4,1.7477543354034424
CiteSeer,GCN,3,0.05,identity,,0.6880000233650208,4,1.7762293815612793
CiteSeer,GCN,3,0.05,shuffled_features,,0.4059999883174896,3,1.6165473461151123
CiteSeer,GCN,3,0.05,gaussian_features,0.1,0.6570000052452087,4,1.704662799835205
CiteSeer,GCN,3,0.05,gaussian_features,0.3,0.5640000104904175,18,2.9599006175994873
CiteSeer,GCN,3,0.05,gaussian_features,0.5,0.49900001287460327,9,2.579063653945923
CiteSeer,GCN,3,0.05,edge_drop,,0.6819999814033508,4,1.754875898361206
CiteSeer,GCN,3,0.1,identity,,0.75,4,1.7865486145019531
CiteSeer,GCN,3,0.1,shuffled_features,,0.5130000114440918,8,1.9963221549987793
CiteSeer,GCN,3,0.1,gaussian_features,0.1,0.7070000171661377,5,1.7805061340332031
CiteSeer,GCN,3,0.1,gaussian_features,0.3,0.6230000257492065,21,3.6733593940734863
CiteSeer,GCN,3,0.1,gaussian_features,0.5,0.5770000219345093,8,2.004878520965576
CiteSeer,GCN,3,0.1,edge_drop,,0.7350000143051147,5,1.8160037994384766
CiteSeer,GCN,4,0.01,identity,,0.6039999723434448,8,2.0318965911865234
CiteSeer,GCN,4,0.01,shuffled_features,,0.2280000001192093,20,2.8363852500915527
CiteSeer,GCN,4,0.01,gaussian_features,0.1,0.6420000195503235,100,9.287710189819336
CiteSeer,GCN,4,0.01,gaussian_features,0.3,0.43700000643730164,28,3.319232702255249
CiteSeer,GCN,4,0.01,gaussian_features,0.5,0.35499998927116394,3,2.133575439453125
CiteSeer,GCN,4,0.01,edge_drop,,0.628000020980835,7,2.2285032272338867
CiteSeer,GCN,4,0.03,identity,,0.6959999799728394,30,3.5497167110443115
CiteSeer,GCN,4,0.03,shuffled_features,,0.3409999907016754,4,1.6805438995361328
CiteSeer,GCN,4,0.03,gaussian_features,0.1,0.6669999957084656,8,2.0349419116973877
CiteSeer,GCN,4,0.03,gaussian_features,0.3,0.5299999713897705,6,2.2361209392547607
CiteSeer,GCN,4,0.03,gaussian_features,0.5,0.4659999907016754,16,2.92634654045105
CiteSeer,GCN,4,0.03,edge_drop,,0.6840000152587891,4,1.7108469009399414
CiteSeer,GCN,4,0.05,identity,,0.7129999995231628,4,1.7886183261871338
CiteSeer,GCN,4,0.05,shuffled_features,,0.3779999911785126,17,2.6712698936462402
CiteSeer,GCN,4,0.05,gaussian_features,0.1,0.722000002861023,59,6.301908731460571
CiteSeer,GCN,4,0.05,gaussian_features,0.3,0.5640000104904175,6,1.8330268859863281
CiteSeer,GCN,4,0.05,gaussian_features,0.5,0.4880000054836273,22,2.979940891265869
CiteSeer,GCN,4,0.05,edge_drop,,0.6880000233650208,6,1.8210840225219727
CiteSeer,GCN,4,0.1,identity,,0.7549999952316284,11,2.81549072265625
CiteSeer,GCN,4,0.1,shuffled_features,,0.4880000054836273,23,3.1512210369110107
CiteSeer,GCN,4,0.1,gaussian_features,0.1,0.7490000128746033,28,3.3703255653381348
CiteSeer,GCN,4,0.1,gaussian_features,0.3,0.6669999957084656,29,3.3841145038604736
CiteSeer,GCN,4,0.1,gaussian_features,0.5,0.5899999737739563,5,2.64656400680542
CiteSeer,GCN,4,0.1,edge_drop,,0.7400000095367432,4,1.703507661819458
